TermeGen;ID_TG;TermeSpe;ID_TS;TA;ID_TA;Note;EP
MISSILE ANTI-AÉRIEN;3281;SA-18 GROUSE (Nepobidimy);24763;;;;SA-18 GROUSE (Altair-Nepobidimy)| GROUSE (Nepobidimy)
MISSILE ANTI-AÉRIEN;3281;SA-3 GOA (OKB Zvezda);24770;;;;PECHORA (OKB Zvezda)| S-125 PECHORA (OKB Zvezda)| GOA (OKB Zvezda)
MISSILE ANTI-AÉRIEN;3281;SA-6 GAINFUL;24774;;;;GAINFUL
MISSILE ANTI-AÉRIEN;3281;SA-7 GRAIL;24776;;;;GRAIL
MISSILE ANTI-AÉRIEN;3281;SA-8 GECKO;24778;;;;GECKO
MISSILE ANTI-AÉRIEN;3281;SA-9 GASKIN;24780;;;;GASKIN
MISSILE ANTI-AÉRIEN;3281;SAM-N-7/RIM-2 TERRIER (Convair);35926;;;;
MISSILE ANTI-AÉRIEN;3281;SE 4300 (SNCASE);25343;;;Missile sol-air dérivé du SE 4100, alias NC 3500, répondant au programme SA 11, intermédiaire avant le Sol-Air à Longue Portée (SALP ou SA 20).;SE 4350 (SNCASE)| FUSÉE TINTIN (SNCASE)
MISSILE ANTI-AÉRIEN;3281;SE 4400 (SNCASE);25346;;;Missile sol-air dérivé du SE 4300 répondant à la spécification SA 20, alias Sol-Air à Longue Portée (SALP)08/10/1955 : Mach 3,14, record du monde de vitesse absolu pour véhicules aérobies.10/03/1961 : 67 km d'altitude, record modial d'altitude pour véhicules aérobies (NB : record toujours inégalé en 2006);
SE 4400 (SNCASE);25346;SE 4300 (SNCASE);25343;;;Missile sol-air dérivé du SE 4100, alias NC 3500, répondant au programme SA 11, intermédiaire avant le Sol-Air à Longue Portée (SALP ou SA 20).;SE 4350 (SNCASE)| FUSÉE TINTIN (SNCASE)
MISSILE ANTI-AÉRIEN;3281;SEASLUG (Hawker Siddeley);13742; HAWKER;2019;SEASLUG : Surface-to-air missileCountry : UKRamjet Manufacturer : Hawker Siddeley Dynamics. Core Diameter: 0.41 m. Total Length: 6.10 m. Span: 1.44 m. Maximum range: 124 km. Guidance: Beam rider. Ceiling: 17,000 m. Model: Sea Slug Mk. 1. IOC: 1961. Country: UK. Total Mass: 1,800 kg. Core Diameter: 0.40 m. Total Length: 6.01 m. Span: 1.43 m. Maximum range: 40 km. Boost Propulsion: Solid rocket. Guidance: Beam rider. Ceiling: 16,800 m. Model: Sea Slug Mk. 2. IOC: 1966. Country: UK. Total Mass: 1,800 kg. Core Diameter: 0.40 m. Total Length: 6.13 m. Span: 1.43 m. Maximum range: 48 km. Boost Propulsion: Solid rocket. Guidance: Beam rider. Ceiling: 16,800 m;
MISSILE ANTI-AÉRIEN;3281;SLAMRAAM (Raytheon);1670; AIM-120 AMRAAM (Raytheon-Hughes);1667;;Surface-Launched AMRAAM (Raytheon)
MISSILE ANTI-AÉRIEN;3281;SM-2 (Raytheon);25834;;;;
MISSILE ANTI-AÉRIEN;3281;SM-3 (Raytheon);25835;;;;
MISSILE ANTI-AÉRIEN;3281;SPYDER (Rafael);26274;;;;Surface to air PYthon & DERby (Rafael)
MISSILE ANTI-AÉRIEN;3281;STARSTREAK (Thales-Short Missile);26461;;;;
MISSILE ANTI-AÉRIEN;3281;THAAD (Lockheed Martin);27289;;;;Theatre High Altitude Area Defense (Lockheed Martin)
MISSILE ANTI-AÉRIEN;3281;VEGA (Nord-Aviation);29004;;;;
MISSILE ANTI-AÉRIEN;3281;VL MICA (MBDA);29195;;;;Vertical Launch MICA (MBDA)
MISSILE;15309;MISSILE ANTI-MISSILE;3020;;;;MISSILE ANTIMISSILE
MISSILE ANTI-MISSILE;3020;ARROW (IAI);3019;;;;
MISSILE ANTI-MISSILE;3020;EXOGUARD (EADS-LV);10916;;;;
MISSILE ANTI-MISSILE;3020;KEI (Northrop Grumman-Raytheon);15795; RAYTHEON;5002;Projet de missile anti-missile coproduit par Northrop Grumman, Raytheon, Orbital Sciences et ATK;Kinetic Energy Interceptor (Northrop Grumman-Raytheon)
MISSILE ANTI-MISSILE;3020;LIM-49 NIKE ZEUS (Western Electric-Douglas);9497; DOUGLAS;265;;SPARTAN (Western Electric-Douglas)| SAM-A-24 (Western Electric-Douglas)| SAM-A-26 (Western Electric-Douglas)| NIKE ZEUS (Western Electric-Douglas)| NIKE II (Western Electric-Douglas)
MISSILE ANTI-MISSILE;3020;NMD (Boeing-Raytheon-Hughes);20886;;;;Ground-based Missile Defence (Boeing-Raytheon)| GMD (Boeing-Raytheon)| National Missile Defence (Boeing-Raytheon-Hughes)
MISSILE;15309;MISSILE ANTI-NAVIRE;1485;;;;MISSILE ANTINAVIRE| MISSILE AIR-MER| MISSILE MER-MER
MISSILE ANTI-NAVIRE;1485;AGM-119 PENGUIN (Kongsberg);1483;;;;PENGUIN (Kongsberg)
MISSILE ANTI-NAVIRE;1485;AGM-84 HARPOON (Boeing);1510; AGM-84H SLAM-ER (Boeing);1512;;HARPOON (Boeing)
MISSILE ANTI-NAVIRE;1485;ASM-N-2 BAT (Bell-MIT);3205;;;;BAT (Bell-MIT)
ASM-N-2 BAT (Bell-MIT);3205;PB4Y-2 PRIVATEER (Convair);4133; B-24 LIBERATOR (Consolidated);4116;;PRIVATEER (Convair)| RY-3 (Convair)
MISSILE ANTI-NAVIRE;1485;BRAHMOS (NPO Mashinostroyeniya-DRDO);5686;;;;
MISSILE ANTI-NAVIRE;1485;CM-401 (Casic);36456;;;;
MISSILE ANTI-NAVIRE;1485;EXOCET (Aerospatiale);10910;;;;SM 39 EXOCET (Aerospatiale)| MM 40 EXOCET (Aerospatiale)| MM 39 EXOCET (Aerospatiale)| AM 39 EXOCET (Aerospatiale)
MISSILE ANTI-NAVIRE;1485;GABRIEL (IAI-MBT);12542;;;Gabriel - IAI / MBT began to develop the first sea to sea missile in 1962, and revealed to public at first time in 8.5.1970. This challenge was met with the development of an original approach to missile guidance, resulting in the creation of the Gabriel - the world's first operational, sea-skimming missile. The Gabriel missile system gave the Israel Navy an unprecedented combat capability as demonstrated during the 1973 Yom Kippur War . Missile upgrading - A cost-effective way to extend the life of a missile system is to upgrade its guidance system. IAI's Electronics Group / MBT has employed this technique in different missile systems, using various types of seekers based on advanced signal processing techniques, artificial intelligence, multi-tasking, multi-processing, and secu;
MISSILE ANTI-NAVIRE;1485;Hs 294 (Henschel);14363;;;;
MISSILE ANTI-NAVIRE;1485;HSIUNG FENG 3 (Chungshan);14397;;;;
MISSILE ANTI-NAVIRE;1485;JSM (Kongsberg);30949;;;;Joint Strike Missile
MISSILE ANTI-NAVIRE;1485;Kh-35 KAYAK (Zvezda);15835;;;;AS-20 KAYAK (Zvezda)| KAYAK (Zvezda)
MISSILE ANTI-NAVIRE;1485;Kh-59 (Raduga);15843; Kh-59MK (Raduga);15847;;OVOD (Raduga)| AS-13 KINGBOLT (Raduga)| KINGBOLT (Raduga)
MISSILE ANTI-NAVIRE;1485;Kh-59MK (Raduga);15847;;;;OVOD-M (Raduga)| KAZOO (Raduga)| AS-18 KAZOO (Raduga)
MISSILE ANTI-NAVIRE;1485;KORMORAN (MBB-Nord Aviation);10915; EXOCET (Aerospatiale);10910;;AS 34 KORMORAN (MBB-Nord Aviation)
MISSILE ANTI-NAVIRE;1485;MARTE (MBDA);18152;;;;MARTE 2S (MBDA)| MARTE (OTO Melera)| MARTE (Alenia)
MISSILE ANTI-NAVIRE;1485;NSM (Kongsberg);21003;;;;Naval Strike Missile (Kongsberg)
MISSILE ANTI-NAVIRE;1485;P-900 ALFA (NPO Mashinostroyeniya);21507;;;;ALFA (NPO Mashinostroyeniya)
MISSILE ANTI-NAVIRE;1485;RBS 15 (Saab Bofors);23556;;;;
MISSILE ANTI-NAVIRE;1485;SEA SKUA (MBDA);25376;;;;
MISSILE ANTI-NAVIRE;1485;SS-N-22 SUNBURN (Raduga);26372;;;;3M-80 MOSKIT (Raduga)| MOSKIT (Raduga)| SUNBURN (Raduga)
MISSILE ANTI-NAVIRE;1485;SS-N-26 YAKHONT (Strela);5687;;;;YAKHONT
SS-N-26 YAKHONT (Strela);5687;BRAHMOS (NPO Mashinostroyeniya-DRDO);5686;;;;
MISSILE ANTI-NAVIRE;1485;YJ-100;35822;;;;
MISSILE ANTI-NAVIRE;1485;YJ-12;35821;;;;
MISSILE;15309;MISSILE ANTI-RADAR;1501;;;;MISSILE ANTIRADAR
MISSILE ANTI-RADAR;1501;AGM-45 SHRIKE (Texas Instruments);1498; AIM-7 SPARROW (Raytheon);1680;;SHRIKE (Texas Instruments)| ASM-N-10 SHRIKE (Texas Instruments)
MISSILE ANTI-RADAR;1501;AGM-78 STANDARD ARM (General Dynamics);1506; RIM-66 STANDARD (General Dynamics);23838;;STANDARD (General Dynamics)| STANDARD Anti-Radiation Missile (General Dynamics)| STANDARD ARM (General Dynamics)
MISSILE ANTI-RADAR;1501;AGM-88 HARM (Raytheon);1519; AGM-88E AARGM (Raytheon);1522;;High-speed Anti-Radiation Missile (Raytheon)| HARM (Raytheon)
MISSILE ANTI-RADAR;1501;AGM-88E AARGM (Raytheon);1522;;;;Advanced Anti-Radiation Guided Missile (Raytheon)| AARGM (Raytheon)
MISSILE ANTI-RADAR;1501;ALARM (Matra BAE Dynamics);2225;;;;
MISSILE ANTI-RADAR;1501;ARMIGER (BGT);2994;;;;Anti Radar Missile with Intelligence Guidance and Extended Range (BGT)
MISSILE ANTI-RADAR;1501;AS 37 MARTEL (Aérospatiale);3077;;;;Missile Anti-Radar et TELévision (Matra-Hawker Siddeley Dynamics)| MARTEL (Matra-Hawker Siddeley Dynamics)| MARTEL (Aérospatiale)
MISSILE ANTI-RADAR;1501;AS-11 KILTER (Raduga);3099;;;;KILTER (Raduga)
MISSILE;15309;MISSILE ANTI-SATELLITE;35795;;;;
MISSILE ANTI-SATELLITE;35795;ASM-135 ASAT (LTV Aerospace);35796;;;;
MISSILE;15309;MISSILE DE COMBAT TERRESTRE;1482;;;;ATGW| Anti-Tank Guided Missile| Missile antichar| Anti-Tank Guided Weapon| Air-To-Ground Missile| MISSILE ANTI-CHAR| ATGM| MISSILE ANTI-BLINDÉ
MISSILE DE COMBAT TERRESTRE;1482;AGM-114 HELLFIRE (Lockheed Martin);1479; BRIMSTONE (MBDA)| JCM (Boeing-Northrop Grumman);5827| 5828;;HELLFIRE (Boeing)| HELLFIRE (Lockheed Martin)
MISSILE DE COMBAT TERRESTRE;1482;AT-12 SWINGER (Kolomna);3329;;;;VIKHR-M (Kolomna)| SWINGER (Kolomna)
MISSILE DE COMBAT TERRESTRE;1482;AT-16 ATAKA (NPO Mashinostroyeniya);3332;;;Ataka-V VIKhR 9M120 (AT-16) : a modification of the Shturm-V family is the Ataka-V family of missiles used on Mi-28 helicopters and on the latest Ka-50 helicopter. The Vikhr antitank missile is also the main weapon of the Su-39. The aircraft is armed with 16 such missiles The Ataka-V family includes several versions, the basic one being the 9M120 with a shaped-charge warhead against armored targets and its improved version being the 9M220. Addition of a second warhead, a demolition warhead, has created the Fugasnaya [High-Explosive] 9M120F. Another version used against airborne targets is the 9A2200 with a rod warhead. All these missiles of the Ataka-V family have semiautomatic radio command guidance and a 6000 m range, the producer quoting a 0.95 probability of a hit. Missiles o;ATAKA (NPO Mashinostroyenie)
MISSILE DE COMBAT TERRESTRE;1482;AT-3 SAGGER;3336;;;;MALYUTKA
MISSILE DE COMBAT TERRESTRE;1482;AT-4 SPIGOT;3342;;;;FAGOT-M
MISSILE DE COMBAT TERRESTRE;1482;BAT (Northrop Grumman);4864; VIPER STRIKE (Northrop Grumman);29138;;Brillant Anti-Tank (Northrop Grumman)
MISSILE DE COMBAT TERRESTRE;1482;BGM-71 TOW (Raytheon-Hughes);5172;;;;TOW (Raytheon-Hughes)| Tube-launched Optically-tracked Wire-guided (Raytheon-Hughes)
MISSILE DE COMBAT TERRESTRE;1482;CKEM (Lockheed Martin);7587;;;;KEM (Lockheed Martin)| Compact Kinetic Energy Missile (Lockheed Martin)| Kinetic Energy Missile (Lockheed Martin)
MISSILE DE COMBAT TERRESTRE;1482;ERYX (MBDA);10618;;;;Anti-Char Courte Portée (Aerospatiale)| ACCP (Aerospatiale)| ERYX (Aerospatiale)
MISSILE DE COMBAT TERRESTRE;1482;FGM-148 Javelin (Raytheon/Lockheed Martin);34900;;;;
MISSILE DE COMBAT TERRESTRE;1482;HERMES (KBP);14039;;;;
MISSILE DE COMBAT TERRESTRE;1482;HJ-73 (Norinco);3338; AT-3 SAGGER| HJ-8 (Norinco);3336| 3344;The Hong Jian-73 (HJ-73) anti-tank guided missile (ATGM) was derived from the Soviet 9M14M Malutka (NATO codename: AT-3 Sagger) with the Chinese indigenously developed guidance system. As China?s first generation ATGM, the HJ-73 has been in service since the early 1980s. Currently the PLA still deploys a large number of the HJ-73 for anti-armour and fire support roles.;
MISSILE DE COMBAT TERRESTRE;1482;HJ-8 (Norinco);3344; AT-4 SPIGOT;3342;The Hong Jian-8 (HJ-8) is the second-generation anti-tank guided missile (ATGM) equipped by the PLA. It has replaced the HJ-73 to become the standard ATGM in service with the PLA ground forces. It was also copied by Pakistan as Baktar Shikan. Newer variants of the HJ-8 introduced by the PLA have improved performance and armour penetration capability.;BAKTAR SHIKAN
MISSILE DE COMBAT TERRESTRE;1482;HJ-9 (Norinco);14145; HJ-8 (Norinco);3344;The Hong Jian-9 (HJ-9) is a long-range, laser command guided anti-tank guided missile (ATGM) system introduced for service in the PLA in the late 1990s. It is China?s third-generation indigenous ATGM designed to engage and destroy main battle tanks and other armoured targets in modern battlefield. The PLA has deployed some unknown number of the vehicle-mounted HJ-9 systems. Improved variants of the HJ-9 with 'fire-and-forget' millimetre wave (HJ-9A) and laser beam-riding (HJ-9B) guidance are currently under development.;
MISSILE DE COMBAT TERRESTRE;1482;HOT (Euromissile);14311;;;;
MISSILE DE COMBAT TERRESTRE;1482;JAVELIN (Lockheed Martin-Raytehon);15291; RAYTHEON;5002;;AAWS-M (Lockheed Martin-Raytheon)| Advanced Anti-tank Weapon System Medium (Lockheed Martin-Raytheon)
MISSILE DE COMBAT TERRESTRE;1482;JCM (Boeing-Northrop Grumman);5828; BRIMSTONE (MBDA)| JCM (Raytheon-Lockheed Martin);5827| 15306;;Joint Common Missile (Boeing-Northrop Grumman)
MISSILE DE COMBAT TERRESTRE;1482;JCM (Raytheon-Lockheed Martin);15306;;;;Joint Common Missile (Raytheon-Lockheed Martin)
MISSILE DE COMBAT TERRESTRE;1482;LAHAT (IAI-General Dynamics);16563;;;;
MISSILE DE COMBAT TERRESTRE;1482;MCT (MBDA);18393;;;;Missile de Combat Terrestre (MBDA)
MISSILE DE COMBAT TERRESTRE;1482;MILAN (Euromissile);18796;;;;
MISSILE DE COMBAT TERRESTRE;1482;SPIKE (Rafael);26223;;;;
MISSILE DE COMBAT TERRESTRE;1482;TRIGAN (Euromissile);18797; MILAN (Euromissile);18796;;
MISSILE DE COMBAT TERRESTRE;1482;TRIGAT LP (EMDG);27640;;;;Anti-Char de 3ème Génération à Longue Portée (EMDG)| AC3G LP (EMDG)
MISSILE DE COMBAT TERRESTRE;1482;TRIGAT MP (EMDG);27639; TRIGAN (Euromissile);18797;;
MISSILE DE COMBAT TERRESTRE;1482;VIPER STRIKE (Northrop Grumman);29138;;;;
MISSILE;15309;MISSILE DE CROISIÈRE;1489; MISSILE AIR-SOL;1504;;
MISSILE DE CROISIÈRE;1489;AGM-129 ACM (Hughes);1486;;;;ACM (Hughes)| Advanced Cruise Missile (Hughes)
MISSILE DE CROISIÈRE;1489;AGM-158 JASSM (Lockheed Martin);1494;;;;JASSM (Lockheed Martin)| Joint Air-to-Surface Standoff Missile (Lockheed Martin)| SILENT THUNDER (Lockheed Martin)
MISSILE DE CROISIÈRE;1489;AGM-86 ALCM (Boeing);1516;;;;Air-Launched Cruise Missile (Boeing)| ALCM (Boeing)
MISSILE DE CROISIÈRE;1489;APACHE (Matra BAe Dynamics);2755;;;;Armement Propulsé A CHarge Ejectable (Matra BAe Dynamics)
MISSILE DE CROISIÈRE;1489;AS-19 KOALA (Raduga);3101;;;;P-750 GROM (Raduga)| KOALA (Raduga)| X-90 KOALA (Raduga)| BL-10 (Raduga)| GROM (Raduga)
MISSILE DE CROISIÈRE;1489;AS-3 KANGAROO (Mikoyan);3110;;;;Kh-20 (Mikoyan)| SM-20 (Mikoyan)
MISSILE DE CROISIÈRE;1489;BGM-109 GLCM (Raytheon);5163;;;;GRYPHON (Raytheon)| Ground Launched Cruise Missile (Raytheon)| GLCM (Raytheon)
MISSILE DE CROISIÈRE;1489;BGM-109 TOMAHAWK (Raytheon);5167;;;;Tomahawk Land Attack cruise Missile (Raytheon)| Tactical Tomahawk (Raytheon)| TLAM (Raytheon)| TOMAHAWK (Raytheon)
MISSILE DE CROISIÈRE;1489;GAM-87 SKYBOLT (Douglas);12586;;;;Weapon System 138 (Douglas)| WS-138 (Douglas)| SKYBOLT (Douglas)
MISSILE DE CROISIÈRE;1489;KEPD 350 TAURUS (DASA-Bofors);15811;;;;TAURUS (DASA-Bofors)| TAURUS (EADS-LFK)| Kinetic Energy Penetrator and Destroyer 350 TAURUS (DASA-Bofors)
MISSILE DE CROISIÈRE;1489;Kh-101 (Raduga);15826; Kh-55 (Raduga);15839;;
MISSILE DE CROISIÈRE;1489;Kh-55 (Raduga);15839; Kh-555 (Raduga)| Kh-65 (Raduga)| KORSHUN (Youjnoye);15842| 15851| 16116;;AS-15 KENT (Raduga)| KENT (Raduga)
MISSILE DE CROISIÈRE;1489;Kh-555 (Raduga);15842;;;;
MISSILE DE CROISIÈRE;1489;Kh-59 (Raduga);15843; Kh-59MK (Raduga);15847;;OVOD (Raduga)| AS-13 KINGBOLT (Raduga)| KINGBOLT (Raduga)
MISSILE DE CROISIÈRE;1489;Kh-59MK (Raduga);15847;;;;OVOD-M (Raduga)| KAZOO (Raduga)| AS-18 KAZOO (Raduga)
MISSILE DE CROISIÈRE;1489;Kh-65 (Raduga);15851;;;;
MISSILE DE CROISIÈRE;1489;KORSHUN (Youjnoye);16116;;;;
MISSILE DE CROISIÈRE;1489;RATTLRS (Lockheed-Martin);23504;;;;
MISSILE DE CROISIÈRE;1489;SCALP-EG (Matra BAe Dynamics);2757; APACHE (Matra BAe Dynamics)| SCALP Naval (MBDA);2755| 25177;;Système de Croisière A Longue Portée d'Emploi Général| STORM SHADOW (MBDA)
MISSILE DE CROISIÈRE;1489;X 422 (Sud Aviation);29760;;;;
MISSILE;15309;MISSILE HYPERSONIQUE;14509;;;;
MISSILE HYPERSONIQUE;14509;CH-AS-X-13 (Casic);36455;;;;
MISSILE HYPERSONIQUE;14509;DF-17;36105;;;;DongFeng-17
MISSILE HYPERSONIQUE;14509;HYFLY (Boeing-Aerojet);14508;;;Hypersonics Flight Demonstration program (HyFly) The Hypersonics Flight Demonstration program (HyFly) National Aerospace Initiative will develop and demonstrate advanced technologies for hypersonic flight. Flight-testing will be initiated as early in the program as possible and progress from relatively simple and low-risk tests through the demonstration of an increasingly more difficult set of objectives. Technical challenges include the scramjet propulsion system, lightweight, high-temperature materials for both aerodynamic and propulsion structures, and guidance and control in the hypersonic flight regime. The objective of the HyFly program is to mature the Dual Combustion Ramjet (DCR) hypersonic missile concept. Flight tests feature a missile configuration that is compatible w;
MISSILE HYPERSONIQUE;14509;RS-28 Sarmat (Krasmash);36108;;;;SS-X-30
MISSILE;15309;MISSILE MER-SOL;18904; MISSILE DE CROISIÈRE;1489;;
MISSILE MER-SOL;18904;REGULUS (Vought);11816; Fi 103 V1 (Fieseler)| REGULUS II (Vought);3031| 23656;;
MISSILE MER-SOL;18904;REGULUS II (Vought);23656;;;;
MISSILE MER-SOL;18904;SCALP Naval (MBDA);25177;;;;MDCN (MBDA)| Missile De Croisière Naval (MBDA)
MISSILE;15309;MISSILE SOL-SOL;1532;;;;
MISSILE SOL-SOL;1532;AGNI;1525;;;;AGNI 2| AGNI 1| AGNI 3| AGNI I| AGNI II| AGNI III
MISSILE SOL-SOL;1532;AL-ABBAS;2208; AL-HUSSEIN;2213;;
MISSILE SOL-SOL;1532;AL-FAJR;2211;;;;
MISSILE SOL-SOL;1532;AL-FATAH;2212;;;;
MISSILE SOL-SOL;1532;AL-HIJARAH;2210; AL-ABBAS| AL-HUSSEIN;2208| 2213;;
MISSILE SOL-SOL;1532;AL-HUSSEIN;2213;;;;
MISSILE SOL-SOL;1532;AL-JADID;2214;;;;
MISSILE SOL-SOL;1532;ATACMS (Lockheed Martin);3347;;;;Army TACtical Missile System (Lockheed Martin)
MISSILE SOL-SOL;1532;Fi 103 V1 (Fieseler);3031;;;;KIRCHKERN (Fieseler)| V1 (Fieseler)| Fi 103 KIRCHKERN (Fieseler)| A-1 (Fieseler)| Vergeltungswaffe 1 (Fieseler)
Fi 103 V1 (Fieseler);3031;ARS.5501 (Arsenal);3030;;;;
Fi 103 V1 (Fieseler);3031;JB-2 (Republic);15303;;;;
MISSILE SOL-SOL;1532;GHAURI (Khan Research Laboratories);12859;;;;GHAURI 1| HATF 5| GHAURI 2
MISSILE SOL-SOL;1532;LAM (Lockheed Martin);16582; LAM-A (Raytheon)| PAM (Raytheon);16588| 22079;;NLOS-LS (Lockheed Martin)| Non Line Of Sight-Launch System (Lockheed Martin)| Loitering Attack Missile (Lockheed Martin)| NetFires/Missile (Lockheed Martin)| NetFires (Lockheed Martin)
MISSILE SOL-SOL;1532;LASM (Raytheon);16687;;;;Land Attack Standard Missile
MISSILE SOL-SOL;1532;LORA (IAI);17299;;;;
MISSILE SOL-SOL;1532;MD 620 JÉRICHO (GAMD-IAI);15001;;;;JÉRICHO (G.A.M.D.)| JÉRICHO (GAMD-IAI)| JÉRICHO 2 (IAI)
MD 620 JÉRICHO (GAMD-IAI);15001;ISRAEL AEROSPACE INDUSTRIES;2892;;;;GALAXY AEROSPACE| ISRAEL AIRCRAFT INDRUSTRIES| IAI
ISRAEL AEROSPACE INDUSTRIES;2892;ARAVA (IAI);2891;;;;
ISRAEL AEROSPACE INDUSTRIES;2892;BIRD EYE 400 (IAI);5240;;;;
ISRAEL AEROSPACE INDUSTRIES;2892;BIRD EYE 500 (IAI);5241;;;;
ISRAEL AEROSPACE INDUSTRIES;2892;C-5W AIRTRUCK (IAI);6423;;;;AIRTRUCK (IAI)
ISRAEL AEROSPACE INDUSTRIES;2892;DAGGER (IAI);8842; MIRAGE 5 (AMD-BA)| MIRAGE III (GAMD);18866| 18879;;
ISRAEL AEROSPACE INDUSTRIES;2892;HARPY (IAI-MBT);13708;;;;
ISRAEL AEROSPACE INDUSTRIES;2892;HERON (IAI-Marat);14050;;;;STRIKE HERON (IAI-Marat)| HUNTER II (IAI-Marat)| HARFANG (EADS-IAI)| MACHATZ 1 (IAI-Marat)
ISRAEL AEROSPACE INDUSTRIES;2892;HERON 2 (IAI-Marat);14055;;;;
HERON 2 (IAI-Marat);14055;HERON (IAI-Marat);14050;;;;STRIKE HERON (IAI-Marat)| HUNTER II (IAI-Marat)| HARFANG (EADS-IAI)| MACHATZ 1 (IAI-Marat)
ISRAEL AEROSPACE INDUSTRIES;2892;HUNTER (IAI);14056; HERON (IAI-Marat);14050;;BQM-155 HUNTER (IAI-TRW)| RQ-5 HUNTER (IAI-TRW)| MQ-5 HUNTER (IAI-Northrop Grumman)
ISRAEL AEROSPACE INDUSTRIES;2892;IAI 1121 COMMODORE (IAI);14641;;;;COMMODORE (IAI)| JET COMMANDER (IAI)
IAI 1121 COMMODORE (IAI);14641;IAI 1124 WESTWIND (IAI);14647;;;;WESTWIND I (IAI)| WESTWIND II (IAI)| SEA SCAN (IAI)| WESTWIND (IAI)
ISRAEL AEROSPACE INDUSTRIES;2892;IAI 1123 COMMODORE JET (IAI);14644;;;;COMMODORE JET (IAI)
IAI 1123 COMMODORE JET (IAI);14644;IAI 1121 COMMODORE (IAI);14641;;;;COMMODORE (IAI)| JET COMMANDER (IAI)
IAI 1121 COMMODORE (IAI);14641;IAI 1124 WESTWIND (IAI);14647;;;;WESTWIND I (IAI)| WESTWIND II (IAI)| SEA SCAN (IAI)| WESTWIND (IAI)
IAI 1123 COMMODORE JET (IAI);14644;IAI 1124 WESTWIND (IAI);14647;;;;WESTWIND I (IAI)| WESTWIND II (IAI)| SEA SCAN (IAI)| WESTWIND (IAI)
ISRAEL AEROSPACE INDUSTRIES;2892;IAI 1124 WESTWIND (IAI);14647;;;;WESTWIND I (IAI)| WESTWIND II (IAI)| SEA SCAN (IAI)| WESTWIND (IAI)
ISRAEL AEROSPACE INDUSTRIES;2892;IAI 1125 ASTRA (IAI);12428;;;;ASTRA (Galaxy Aerospace)| ASTRA (IAI)
IAI 1125 ASTRA (IAI);12428;G100 (Gulfstream);12426;;;;ASTRA SPX (Gulfstream)
IAI 1125 ASTRA (IAI);12428;GULFSTREAM AEROSPACE;12336; G-159 GULFSTREAM I (Grumman);394;;GULFSTREAM AEROSPACE Corp.
GULFSTREAM AEROSPACE;12336;G100 (Gulfstream);12426;;;;ASTRA SPX (Gulfstream)
GULFSTREAM AEROSPACE;12336;G150 (Gulfstream);12459;;;;T-48 (Gulfstream-IAI)
GULFSTREAM AEROSPACE;12336;G250 (Gulfstream);30658;;;;
GULFSTREAM AEROSPACE;12336;G300 (Gulfstream);12472;;;;
G300 (Gulfstream);12472;G350 (Gulfstream);12475;;;;
G300 (Gulfstream);12472;G400 (Gulfstream);12476;;;;GIV-SP (Gulfstream)
G400 (Gulfstream);12476;G350 (Gulfstream);12475;;;;
G400 (Gulfstream);12476;GIV (Gulfstream);12896;;;;S-102 KORPEN (Gulfstream)| KORPEN (Gulfstream)| C-20H (Gulfstream)| C-20G (Gulfstream)| GULFSTREAM IV (Gulfstream)
GULFSTREAM AEROSPACE;12336;G350 (Gulfstream);12475;;;;
GULFSTREAM AEROSPACE;12336;G400 (Gulfstream);12476;;;;GIV-SP (Gulfstream)
G400 (Gulfstream);12476;G350 (Gulfstream);12475;;;;
G400 (Gulfstream);12476;GIV (Gulfstream);12896;;;;S-102 KORPEN (Gulfstream)| KORPEN (Gulfstream)| C-20H (Gulfstream)| C-20G (Gulfstream)| GULFSTREAM IV (Gulfstream)
GULFSTREAM AEROSPACE;12336;G450 (Gulfstream);996;;;;
G450 (Gulfstream);996;ACS (Gulfstream-Northrop Grumman);993;;;;RC-20 ACS (Gulfstream-Northrop Grumman)| Aerial Common Sensor (Gulfstream-Northrop Grumman)
GULFSTREAM AEROSPACE;12336;G500 (Gulfstream);12482;;;;GV-SP (Gulfstream)
G500 (Gulfstream);12482;G550 (Gulfstream);12488;;;;CAEW (Gulfstream-IAI)| Compact Airborne Early Warning (Gulfstream-IAI)| AITAM (Gulfstream-IAI)| Special Electronic Mission Aircraft (Gulfstream-IAI)| G550 NACHSHON (Gulfstream-IAI)| NACHSHON (Gulfstream-IAI)| G550 AITAM (Gulfstream-IAI)| RQ-37 (Gulfstream)| BAMS (Gulfsteam)| Broad Area Maritime Surveillance (Gulfstream)| SEMA (Gulfstream-IAI)
GULFSTREAM AEROSPACE;12336;G550 (Gulfstream);12488;;;;CAEW (Gulfstream-IAI)| Compact Airborne Early Warning (Gulfstream-IAI)| AITAM (Gulfstream-IAI)| Special Electronic Mission Aircraft (Gulfstream-IAI)| G550 NACHSHON (Gulfstream-IAI)| NACHSHON (Gulfstream-IAI)| G550 AITAM (Gulfstream-IAI)| RQ-37 (Gulfstream)| BAMS (Gulfsteam)| Broad Area Maritime Surveillance (Gulfstream)| SEMA (Gulfstream-IAI)
GULFSTREAM AEROSPACE;12336;GII (Gulfstream);12870;;;;VC-11A (Grmman)| C-11 (Grumman)| G-1159 (Gulfstream)| GULFSTREAM II (Gulfstream)
